,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_sp_1_3_56FAA,Slackia_piriformis,Bacteroides_cellulosilyticus,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_goldsteinii,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_sanguinis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Coprococcus_catus,Coprococcus_sp_ART55_1,Dorea_unclassified,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Clostridium_difficile,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_sp_4_3_54A2FAA,Catenibacterium_mitsuokai,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
Validation|LLDeep_0039,1.618000041,2.913793655,-3.117999741,-0.653303589,-2.976541166,1.618000041,-2.230432976,-0.937223982,0.274757092,1.769837201,-3.584978639,-0.939677355,4.157390914,1.852243055,-2.927576233,-2.746876346,-4.516984085,-4.006158462,9.149866524,-2.358714068,-1.316657066,0.35441306,4.367020464,-0.540282632,5.267313894,7.657104665,2.069041888,4.073145473,-0.466512935,-1.248522835,1.009318633,1.506525633,-2.370161749,8.590250736,-0.10827526,-1.986664573,-3.822183003,3.810801555,3.690198219,-2.212532804,0.523224982,-3.669686225,-1.495895807,0.851684046,-1.069300331,-1.583485503,-2.487239864,-3.474119939,-3.718510032,-1.540439033,-1.881628635,-1.084090714,-0.643960569,0.818350037,-0.579604158,-1.194782798,2.145089475,-1.263838566,-0.692586769,-1.682800967,-1.082339166,-2.047904367,-1.442308647,-1.421981411,-2.2944902,8.40222303,-2.068094903,-2.708682115,4.343700152,4.293125396,3.913664691,-1.246197564,-2.524553921,-0.996216837,-2.821866705,-1.553546317,-2.272840074,-1.665071175,-1.210019938,7.467126053,1.771017839,5.503970858,-1.965240825,-2.328932135,6.153931019,-0.407536338,-2.976541166,-1.644231414,-2.885778775,0.349164839,-3.117999741,-1.83140674,4.305506455,2.974636598,1.886149252,-1.904588882,0.289652232,-2.603639236,-1.120553763,2.825415189,3.609667379,3.463833339,3.903193391,3.437786599,-2.550969177,-1.549969736,-1.903220065,-0.988436797,-1.745302519,3.502977639,-0.164401297,0.102375835,-1.114464271,-1.129583497,-1.294972328,-2.407368937,-2.753395493,-0.142488623,3.697137801,3.800150703,-2.85836361,0.6316292,-1.895511347,-1.930526075,-0.640472062,-0.667286136,-0.735679211,-1.586495791,-1.440283273,0.201314771,-1.327366932,-2.670222463,-3.012906689,-0.959360327,-1.601781278,2.107863211,-3.635303359,2.278975518,2.727260139,2.275174973,3.190336975,0.555343332,1.927247366
Validation|LLDeep_0043,6.630973804,2.887776177,-3.146297623,-0.681601471,-3.004839048,9.473396698,-2.258730858,0.866693901,4.341468226,1.74153932,-3.613276521,-0.967975237,4.131373435,1.823945174,-2.955874115,-2.775174227,-4.545281967,-4.034456343,-4.08328015,-2.387011949,3.28766245,0.326115179,4.341002985,-0.568580514,-3.502417821,2.607634122,2.040744007,4.044847591,-0.494810816,-1.276820716,1.366649853,3.185365132,6.14097469,-1.838846938,-0.136573142,-2.014962454,-3.850480884,3.784784076,3.66418074,4.842452741,0.494927101,-3.697984106,-1.524193688,0.823386165,-1.097598212,-1.611783385,-2.515537746,-3.502417821,-3.746807913,-1.568736915,-1.909926517,-1.112388596,-0.672258451,0.790052156,-0.60790204,-1.223080679,2.116791594,2.17393043,-0.720884651,-1.711098849,-1.110637048,-2.076202248,-1.470606528,-1.450279292,-2.322788082,-1.874961403,-2.096392784,-2.736979997,4.31540227,4.267107917,-1.503618961,-1.274495446,-2.552851802,-1.024514719,3.689921143,-1.581844198,-2.301137955,-1.693369057,-1.23831782,-2.133557458,6.054079707,5.475672977,-1.993538706,-2.357230016,-1.473210357,-0.43583422,-3.004839048,-1.672529296,-2.914076657,6.756862484,-3.146297623,6.206892161,4.279488976,2.946338717,1.857851371,-1.932886763,0.26135435,-2.631937118,-0.763222542,-2.909479633,3.581369498,3.43781586,-1.706430847,3.41176912,-2.579267059,-1.578267618,-1.931517947,-1.016734679,-1.773600401,8.531585745,-0.192699178,0.074077954,-1.142762152,-1.157881378,-1.32327021,-2.435666819,-2.781693375,-0.170786504,3.671120322,3.771852822,-2.886661491,0.603331319,-1.923809229,-1.958823956,-0.668769943,-0.695584018,-0.763977092,-1.614793673,-1.468581155,0.173016889,-1.355664813,-2.698520344,-3.04120457,-0.987658208,-1.630079159,2.079565329,-3.66360124,4.950737846,2.70124266,2.246877092,3.164319496,7.462935836,2.284578587
Validation|LLDeep_0047,8.353597399,2.632383928,-3.40109845,-0.936402298,2.65655423,8.46457202,-2.513531685,-1.220322691,-0.008341617,1.486738493,-3.868077348,-1.222776064,3.875981187,1.569144347,6.831438227,-3.029975055,-4.800082794,-4.28925717,3.288463856,-2.641812777,-1.599755775,0.071314352,4.085610736,4.869292852,6.18182861,5.165112075,1.785943179,3.790046764,-0.749611644,5.415497799,0.726219924,1.223426925,-2.653260457,3.138595838,4.203650361,-2.269763282,3.656235798,3.529391828,3.408788492,-2.495631513,0.240126273,-3.952784934,-1.778994515,0.568585337,-1.352399039,-1.866584212,-2.770338573,-3.757218648,-4.001608741,-1.823537742,-2.164727344,-1.367189423,-0.927059278,0.535251328,-0.862702867,-1.477881506,1.861990766,-0.419605293,-0.975685478,-1.965899676,-1.365437875,-2.331003076,-1.725407356,-1.70508012,-2.577588909,-2.12976223,-2.351193611,-2.991780824,4.060601443,4.011715669,-1.758419789,-1.529296273,-2.80765263,-1.279315546,3.882092135,-1.836645025,-2.555938782,-1.948169884,-1.493118647,-2.388358286,7.108323167,8.133119122,-2.248339534,-2.612030843,-1.728011184,-0.690635047,-3.259639875,-1.927330123,-3.168877484,0.06606613,-3.40109845,4.522394209,4.024096728,2.69153789,1.603050543,-2.18768759,0.006553523,-2.886737945,-1.403652472,2.383755088,3.32656867,3.182423612,-1.961231675,3.156376871,-2.834067886,-1.833068445,-2.186318774,-1.271535506,-2.028401228,-2.763200867,6.218700682,-0.180722873,-1.39756298,-1.412682205,-1.578071037,-2.690467646,-3.036494202,7.283210498,3.415728074,3.517051994,-3.141462319,0.348530491,-2.178610056,-2.213624784,-0.923570771,-0.950384845,-1.01877792,-1.8695945,-1.723381982,-0.081783938,-1.610465641,-2.953321172,-3.296005397,-1.242459035,-1.884879986,1.824764502,-3.918402068,5.986985873,2.445850412,1.992076264,2.908927247,0.272244623,1.644148658
Validation|LLDeep_0052,0.174054608,2.702874563,-3.330009401,-0.865313249,5.544272563,8.777021224,-2.442442636,8.779392687,0.062747432,2.909955515,-3.796988299,-1.151687015,3.946471821,1.640233396,5.501291075,7.596966261,-4.728993745,-4.218168121,-4.266991928,-2.570723728,6.765108908,0.142403401,4.156101371,-0.752292292,3.804776023,6.042927813,1.857032228,3.861135813,-0.678522595,5.564168353,0.797308973,1.294515974,-2.582171408,4.977952506,3.565866219,-2.198674233,5.070818124,3.599882462,3.479279127,-2.424542464,0.311215322,-3.881695885,-1.707905466,0.639674386,-1.281309991,-1.795495163,-2.699249524,-3.686129599,-3.930519692,-1.752448693,-2.093638295,-1.296100374,-0.855970229,0.606340377,-0.791613818,-1.406792457,1.933079815,-1.475848226,-0.904596429,-1.894810627,-1.294348826,-2.259914027,-1.654318307,-1.633991071,-2.50649986,-2.058673181,-2.280104563,-2.920691775,4.131690492,4.082206303,-1.68733074,-1.458207224,6.940980736,-1.208226497,0.958512848,-1.765555976,-2.484849733,-1.877080835,2.732312651,-2.317269237,6.662392405,5.291961199,-2.177250485,-2.540941794,-1.656922135,-0.619545998,-3.188550826,-1.856241074,-3.097788435,0.137155179,-3.330009401,-2.0434164,4.094587363,2.762626939,1.674139592,-2.116598541,0.077642572,-2.815648896,-1.332563423,-3.093191411,3.397657719,3.252914246,-1.890142626,3.226867506,-2.762978837,-1.761979396,-2.115229725,-1.200446457,-1.957312179,-2.692111818,-0.376410956,-0.109633824,-1.326473931,-1.341593156,-1.506981988,-2.619378597,-2.965405153,-0.354498283,3.486218709,3.588141043,-3.07037327,0.41961954,-2.107521007,-2.142535735,-0.852481722,-0.879295796,-0.947688871,-1.798505451,-1.652292933,-0.010694889,-1.539376592,-2.882232123,-3.224916348,-1.171369986,-1.813790937,1.895853551,-3.847313019,2.066965858,2.516341047,2.063165313,2.979417882,0.343333672,4.770769156
Validation|UMCG0333264,0.551187564,3.079155541,-2.952876445,-0.488180293,-2.811417869,9.631828037,-2.06530968,6.07015159,0.439880388,7.915728099,-3.419855342,-0.774554059,4.3227528,2.017366352,-2.762452936,-2.581753049,-4.351860789,-3.841035165,-3.889858972,-2.193590771,-1.151533769,0.519536357,4.532382349,7.449769723,-3.308996643,-2.022430999,2.234165185,4.23826877,-0.301389638,-1.083399538,5.238026381,6.302567608,-2.205038452,-1.64542576,0.056848036,-1.821541276,-3.657059706,3.976163441,3.855560105,2.849372815,0.688348279,-3.504562928,-1.33077251,1.016807343,-0.904177034,-1.418362206,-2.322116567,-3.308996643,-3.553386735,-1.375315736,-1.716505338,-0.918967417,-0.478837273,0.983473334,-0.414480862,-1.029659501,2.310212772,-1.09871527,-0.527463473,-1.517677671,-0.91721587,-1.88278107,-1.27718535,-1.256858114,-2.129366903,3.218470279,-1.902971606,-2.543558819,4.508823448,4.458487282,-1.310197783,-1.081074268,-2.359430624,-0.831093541,-2.656743408,-1.38842302,-2.107716777,-1.499947879,-1.044896642,-1.94013628,7.189538349,5.669094155,-1.800117528,4.481177758,-1.279789179,-0.242413042,-2.811417869,-1.479108117,-2.720655478,0.514288135,-2.952876445,-1.666283443,4.470868341,3.139759895,2.051272549,-1.739465585,0.454775529,-2.438515939,-0.955430466,-2.716058454,3.774790676,3.629195225,-1.513009669,3.603148484,-2.385845881,-1.38484644,-1.738096768,-0.8233135,-1.580179223,-2.314978861,0.000722,0.267499132,-0.949340974,-0.9644602,-1.129849032,-2.24224564,-2.588272196,0.022634674,3.862499687,3.965274,-2.693240313,0.796752497,-1.730388051,-1.765402778,-0.475348765,-0.50216284,-0.570555914,-1.421372494,-1.275159977,0.366438067,-1.162243635,-2.505099166,-2.847783392,-0.79423703,-1.436657981,2.272986507,-3.470180062,2.444098815,8.102207043,2.44029827,3.35569886,0.720466629,7.884739436
Validation|UMCG1180653,0.262667669,2.795775162,-3.24139634,-0.776700188,-3.099937765,8.501276752,-2.353829575,-1.060620581,0.151360493,3.167133238,-3.708375238,-1.063073954,4.03937242,5.187558083,-3.050972832,-2.870272944,-4.640380684,-4.12955506,-4.178378867,-2.482110666,-1.440053665,0.231016462,4.24900197,3.22286021,2.953427293,4.795113565,1.94564529,3.949748874,-0.589909533,-1.371919433,2.600711395,4.445202149,8.969300124,-1.933945655,-0.231671859,-2.110061171,0.11677988,3.692783061,3.572179726,-2.335929403,0.399828384,-3.793082823,-1.619292405,0.728287448,-1.192696929,-1.706882102,-2.610636463,-3.597516538,-3.84190663,-1.663835632,-2.005025234,-1.207487313,-0.767357168,0.694953439,-0.703000757,-1.318179396,2.021692876,-1.387235165,-0.815983368,-1.806197566,-1.205735765,-2.171300965,-1.565705245,-1.545378009,-2.417886799,-1.97006012,-2.191491501,-2.832078714,4.220303553,4.175106902,-1.598717678,-1.369594163,-2.647950519,-1.119613436,6.376506693,-1.676942915,-2.396236672,-1.788467774,5.52232444,-2.228656175,6.079817878,5.38057426,-2.088637423,4.359073811,-1.568309074,-0.530932937,-3.099937765,-1.767628013,-3.009175374,6.658543768,-3.24139634,-1.954803339,4.187487962,2.85124,1.762752654,-2.02798548,0.166255633,3.706129738,-1.243950361,-3.00457835,3.486270781,3.345814845,-1.801529564,3.319768105,-2.674365776,-1.673366335,-2.026616664,-1.111833396,-1.868699118,8.327452678,-0.287797895,-0.021020763,-1.237860869,-1.252980095,-1.418368927,-2.530765536,-2.876792092,7.222642764,3.579119308,3.676754105,-2.981760208,0.508232602,-2.018907946,-2.053922673,-0.76386866,-0.790682735,-0.859075809,-1.70989239,-1.563679872,0.077918172,-1.45076353,-2.793619061,-3.136303287,-1.082756925,-1.725177876,1.984466612,-3.758699957,2.155578919,2.609241646,2.151778375,5.619040094,0.431946734,1.803850768
Validation|UMCG1576297,0.403679508,2.932614406,-3.1003845,-0.635688348,-2.958925925,-2.557160575,-2.212817735,-0.919608741,0.292372332,1.787452442,-3.567363398,-0.922062114,4.176211665,1.869858296,-2.909960992,-2.729261105,-4.499368844,-3.988543221,8.950523826,-2.341098827,-1.299041825,0.372028301,4.385841214,-0.522667392,-3.456504699,-2.169939055,2.086657129,4.090760714,-0.448897694,4.508632852,8.458801405,7.997230029,-2.352546508,-1.792933815,-0.090660019,-1.969049332,-3.804567762,3.829622306,3.70901897,-2.194917564,0.540840223,-3.652070984,-1.478280566,0.869299287,-1.05168509,-1.565870262,-2.469624623,-3.456504699,-3.700894791,-1.522823792,-1.864013394,-1.066475473,-0.626345328,0.835965278,-0.561988917,-1.177167557,2.162704716,-1.246223325,-0.674971528,-1.665185726,-1.064723926,-2.030289126,-1.424693406,7.047887181,-2.276874959,7.644997378,-2.050479662,-2.691066874,4.361315393,4.311946147,-1.457705839,5.713864553,-2.50693868,-0.978601597,-2.804251464,-1.535931076,-2.255224833,-1.647455935,-1.192404698,-2.087644336,1.78863308,5.521586099,8.162984054,-2.311316894,5.982470049,-0.389921097,-2.958925925,6.274102288,-2.868163534,6.723184199,-3.1003845,-1.813791499,4.324327206,2.992251839,1.903764493,-1.886973641,0.307267473,-2.586023995,-1.102938522,-2.86356651,3.62728262,3.48265409,4.223960887,3.456607349,-2.533353937,-1.532354495,-1.885604824,-0.970821556,-1.727687278,-2.462486917,-0.146786056,0.119991076,-1.09684903,-1.111968256,-1.277357087,-2.389753696,-2.735780252,-0.124873382,3.715958552,3.817765944,-2.840748369,0.649244441,-1.877896107,-1.912910834,-0.622856821,-0.649670896,-0.71806397,-1.56888055,-1.422668033,0.218930012,-1.309751691,-2.652607222,-2.995291448,-0.941745086,-1.584166037,2.125478452,-3.617688118,2.296590759,2.74608089,2.292790214,3.209157725,0.572958573,1.944862607
Validation|UMCG1705352,7.744724463,2.463555472,-3.571935252,-1.1072391,-3.430476676,7.663163877,-2.684368487,-1.391159492,-0.179178419,1.315901691,-4.038914149,-1.393612866,3.70715273,1.398307545,3.580270709,1.63436056,-4.970919596,-4.460093972,3.85535976,-2.812649578,-1.770592576,-0.09952245,3.91678228,-0.994218143,4.255351662,7.263307292,1.615106378,3.619209962,-0.920448445,6.455943032,4.075451529,4.558988623,7.966987303,4.824264287,-0.562210771,-2.440600083,3.857066974,3.360563372,3.239960036,-2.666468315,0.069289472,-4.123621735,-1.949831317,0.397748536,-1.523235841,-2.037421014,-2.941175374,-3.92805545,-4.172445542,-1.994374543,-2.335564146,-1.538026224,-1.09789608,0.364414527,-1.033539669,-1.648718308,1.691153965,2.257530132,-1.14652228,-2.136736478,-1.536274677,-2.501839877,-1.896244157,-1.875916921,-2.748425711,-2.300599032,-2.522030413,-3.162617626,3.889764641,3.842887212,-1.92925659,-1.700133075,7.00806414,-1.450152348,-3.275802215,-2.007481827,-2.726775584,-2.119006686,-1.663955449,-2.559195087,6.631129379,5.050035348,-2.419176335,-2.782867645,-1.898847986,-0.861471849,-3.430476676,-2.098166925,-3.339714286,-0.104770672,-3.571935252,-2.28534225,3.855268272,2.520701088,1.432213742,-2.358524392,-0.164283278,2.10091336,1.550921891,7.596880027,3.155731869,3.013595155,-2.132068476,2.987548415,-3.004904688,-2.003905247,-2.357155575,-1.442372308,-2.19923803,5.70287122,6.679029505,-0.351559675,-1.568399781,-1.583519007,-1.748907839,-2.861304447,-3.207331003,-0.596424133,3.246899618,3.346215193,-3.31229912,0.17769369,-2.349446858,-2.384461585,-1.094407572,-1.121221647,-1.189614721,1.196892721,-1.894218784,-0.25262074,-1.781302442,-3.124157973,-3.466842199,-1.413295837,-2.055716788,1.6539277,-4.089238869,5.602793668,2.277021956,1.821239463,2.740098791,0.101407822,4.645330479
Validation|UMCG1708847,9.09222186,2.784795086,-3.251204855,-0.786508703,-3.10974628,-2.70798093,-2.36363809,-1.070429096,0.141551978,1.636632087,-3.718183753,-1.072882469,4.028392345,1.719037941,-3.060781347,-2.88008146,-4.650189199,-4.139363576,-4.188187382,-2.491919182,4.862212858,0.221207946,4.238021894,-0.673487746,5.694778702,7.141990815,1.935836774,6.572662655,-0.599718049,3.332993932,0.876113519,1.373320519,-2.503366863,3.530669012,3.248756186,-2.119869687,6.583923932,3.681802986,3.56119965,-2.345737918,0.390019868,-3.802891339,-1.629100921,0.718478932,-1.202505445,-1.716690617,-2.620444978,-3.607325054,-3.851715146,-1.673644147,-2.014833749,-1.217295828,-0.777165683,0.685144923,-0.712809272,-1.327987912,2.011884361,-1.39704368,-0.825791883,-1.816006081,-1.215544281,-2.181109481,-1.575513761,-1.555186525,4.99295516,-1.979868636,-2.201300017,-2.841887229,4.210495038,4.164126827,-1.608526194,-1.379402678,8.42419426,-1.129421952,4.792278258,-1.686751431,-2.406045188,-1.798276289,-1.343225052,-2.238464691,5.924897537,5.370765744,-2.098445939,-2.462137249,-1.57811759,-0.540741452,-3.10974628,-1.777436528,-3.018983889,0.215959725,-3.251204855,-1.964611854,4.176507886,2.841431484,1.752944138,-2.037793996,0.156447118,-2.73684435,-1.253758877,6.243945008,3.476462265,3.33483477,-1.81133808,3.308788029,-2.684174291,-1.68317485,-2.036425179,-1.121641911,-1.878507633,6.238863851,-0.297606411,-0.030829279,-1.247669385,-1.262788611,-1.428177442,-2.540574051,-2.886600607,-0.275693737,3.568139232,3.666945589,-2.991568724,0.498424086,-2.028716461,-2.063731189,-0.773677176,-0.80049125,-0.868884325,-1.719700905,-1.573488387,0.068109657,-1.460572046,-2.803427577,-3.146111803,-1.092565441,-1.734986392,1.974658097,-3.768508473,7.885047777,2.59826157,3.681853456,3.061338405,0.422138218,1.794042252
Validation|UMCG2023308,0.504756451,3.032988142,-2.999307558,-0.534611406,-2.857848982,-2.456083632,-2.111740793,-0.818531798,0.393449275,1.888529385,-3.466286455,-0.820985172,4.2765854,1.970935239,-2.808884049,-2.628184162,-4.398291902,-3.887466278,9.601109249,-2.240021884,-1.197964882,0.473105244,4.48621495,-0.421590449,4.227150196,-2.068862112,2.187734072,4.191837656,-0.347820751,-1.129830651,1.128010816,1.625217817,-2.251469565,-1.691856873,0.010416923,-1.867972389,-3.703490819,3.929996042,3.809392706,-2.093840621,0.641917166,-3.550994041,-1.377203623,0.97037623,-0.950608147,-1.464793319,-2.36854768,-3.355427756,-3.599817848,-1.421746849,-1.762936451,-0.96539853,-0.525268386,0.937042221,-0.460911975,-1.076090614,2.263781659,-1.145146383,-0.573894586,-1.564108784,-0.963646983,-1.929212183,-1.323616463,-1.303289227,-2.175798016,-1.727971338,-1.949402719,-2.589989932,4.462392335,4.412319882,-1.356628896,3.216700695,-2.405861737,-0.877524654,1.528274371,-1.434854133,-2.15414789,-1.546378992,-1.091327755,4.93991927,1.889710023,5.622663042,-1.846548641,6.261946198,7.020884729,-0.288844155,-2.857848982,5.817231464,-2.767086591,9.003031013,-2.999307558,-1.712714556,4.424700942,3.093328782,2.004841436,-1.785896698,0.408344416,-2.484947052,-1.001861579,-2.762489567,3.728359563,3.583027825,7.469094296,3.556981085,-2.432276994,-1.431277553,-1.784527881,-0.869744613,-1.626610336,-2.361409974,-0.045709113,0.221068019,-0.995772087,-1.010891313,-1.176280145,-2.288676753,-2.634703309,-0.023796439,3.816332288,3.918842887,-2.739671426,0.750321384,-1.776819164,-1.811833891,-0.521779878,-0.548593953,-0.616987027,-1.467803607,-1.32159109,0.320006954,-1.208674748,-2.551530279,-2.894214505,-0.840668143,-1.483089094,2.226555394,-3.516611175,2.397667702,2.846454626,2.393867157,3.309531461,0.674035516,4.415597346
Validation|UMCG2136686,0.174480579,2.703706429,-3.32958343,-0.864887278,-3.188124855,9.12549315,-2.442016665,-1.148807671,0.063173403,8.102449251,-3.796562328,-1.151261044,3.947303687,1.640659367,-3.139159922,-2.958460035,-4.728567774,-4.21774215,4.129095326,-2.570297757,-1.528240755,0.142829372,4.156933237,-0.751866321,6.085395527,6.846017259,1.857458199,6.018055344,-0.678096624,-1.460106524,0.797734944,1.294941945,-2.581745437,5.854313084,-0.319858949,-2.198248262,6.243076225,7.157743937,3.480110993,-2.424116493,0.311641294,-3.881269914,-1.707479495,0.640100357,-1.280884019,-1.795069192,-2.698823553,-3.685703628,-3.93009372,-1.752022722,-2.093212324,-1.295674403,-0.855544258,0.606766348,-0.791187847,-1.406366486,1.933505786,-1.475422255,-0.904170458,-1.894384656,-1.293922855,-2.259488056,-1.653892335,-1.6335651,-2.506073889,-2.05824721,-2.279678591,-2.920265804,4.132116463,4.083038169,-1.686904768,-1.457781253,5.734445825,-1.207800526,5.861331047,-1.765130005,-2.484423762,-1.876654864,-1.421603627,5.407830333,1.55943415,5.29238717,-2.176824513,5.499815634,4.491932606,-0.619120027,-3.188124855,-1.855815103,-3.097362464,0.13758115,-3.32958343,-2.042990429,4.095419229,2.76305291,1.674565564,-2.11617257,0.078068543,-2.815222925,-1.332137451,5.709693349,3.39808369,3.253746112,3.020708405,3.227699372,-2.762552866,-1.761553425,-2.114803754,-1.200020486,-1.956886208,-2.691685847,-0.375984985,-0.109207853,-1.32604796,-1.341167185,-1.506556017,-2.618952626,-2.964979182,-0.354072312,3.487050575,3.588567015,-3.069947298,0.420045512,-2.107095036,-2.142109764,-0.852055751,-0.878869825,-0.9472629,-1.79807948,-1.651866962,-0.010268918,-1.538950621,-2.881806152,-3.224490377,-1.170944015,-1.813364966,1.896279522,-3.846887048,2.067391829,2.517172913,7.272200239,2.980249748,0.343759644,1.715663678
Validation|UMCG2739287,0.092893848,2.622732258,-3.411170161,-0.946474009,1.14181639,-2.867946235,-2.523603396,-1.230394401,-0.018413328,1.476666782,-3.878149058,-1.232847775,3.866329517,1.559072636,-3.220746652,-3.040046765,-4.810154505,-4.299328881,8.167617212,-2.651884487,-1.609827485,0.061242641,4.075959067,-0.833453052,7.625652518,8.722819636,1.775871469,3.779975053,-0.759683354,-1.541693254,0.716148213,1.213355214,-2.663332168,-2.103719476,-0.40144568,-2.279834992,-4.115353422,3.519740158,3.399136822,4.156771989,0.230054563,-3.962856644,-1.789066226,0.558513627,-1.36247075,-1.876655922,-2.780410283,-3.767290359,-4.011680451,-1.833609452,-2.174799054,-1.377261133,-0.937130989,0.525179618,-0.872774578,-1.487953217,1.851919056,-1.557008986,-0.985757189,-1.975971387,-1.375509586,-2.341074786,-1.735479066,3.96254206,4.398451296,6.338773668,-2.361265322,-3.001852535,4.050529732,4.002063999,5.917352276,2.273626748,6.185159838,-1.289387257,-3.115037124,-1.846716736,5.908093117,-1.958241595,-1.503190358,5.487920664,1.47784742,5.210800439,-2.258411244,-2.622102554,-1.738082895,-0.700706758,-3.269711585,6.663226674,-3.178949194,4.73987977,-3.411170161,7.686911399,4.014445058,2.681466179,1.592978833,-2.197759301,-0.003518187,-2.896809655,-1.413724182,-3.17435217,3.31649696,3.172771942,3.955733308,3.146725202,-2.844139597,-1.843140156,-2.196390484,-1.281607216,-2.038472939,-2.773272577,-0.457571716,-0.190794584,-1.40763469,-1.422753916,-1.588142748,-2.700539356,-3.046565912,-0.435659042,3.406076404,3.506980284,-3.151534029,0.338458781,-2.188681767,-2.223696494,-0.933642481,-0.960456556,-1.02884963,-1.87966621,-1.733453693,-0.091855649,-1.620537351,-2.963392882,-3.306077108,-1.252530746,-1.894951697,1.814692791,-3.928473778,1.985805099,2.436198742,1.982004554,2.899275577,6.642902365,1.634076947
